DateTime_Hour,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Weighted_Avg_Price,Weighted_Avg_Price.1,Trade_Volume,Trade_Price_Mean
2025-05-20 08:00:00,141.5,175498.0,196.92,103373.0,136.99,181566.0,262.46,104892.0,169.21,55.42,357064.0,208265.0,18.22,565329,148799.0,140.38,0.19,126.0,148.0,6009.0,141.91
2025-05-20 09:00:00,140.43,165748.0,195.88,103034.0,135.63,169536.0,262.09,106372.0,168.15,55.45,335284.0,209406.0,17.41,544690,125878.0,639.75,0.16,127.0,147.0,6095.0,140.98
2025-05-20 10:00:00,140.26,177017.0,192.53,107516.0,136.45,199066.0,254.94,106951.0,166.4,52.27,376083.0,214467.0,16.93,590550,161616.0,-4.62,0.21,126.5,147.0,6099.0,140.57
2025-05-20 11:00:00,140.93,163463.0,195.69,102217.0,136.6,166469.0,264.18,101954.0,168.31,54.76,329932.0,204171.0,18.43,534103,125761.0,-569.25,0.17,126.0,148.0,5880.0,141.25
2025-05-20 12:00:00,141.54,161552.0,192.08,101708.0,137.31,163471.0,256.84,102736.0,166.81,50.54,325023.0,204444.0,16.36,529467,120579.0,-1286.88,0.17,128.0,148.0,6034.0,141.83
2025-05-20 13:00:00,141.76,171060.0,190.93,105612.0,137.67,180235.0,251.14,108403.0,166.34,49.17,351295.0,214015.0,15.17,565310,137280.0,386.12,0.18,129.0,148.0,6092.0,142.13
2025-05-20 14:00:00,142.76,159928.0,189.93,97415.0,138.36,168233.0,252.03,99966.0,166.34,47.17,328161.0,197381.0,15.44,525542,130780.0,1979.62,0.19,130.0,150.0,5876.0,143.52
2025-05-20 15:00:00,142.4,160724.0,193.2,101780.0,137.79,165910.0,254.18,101554.0,167.8,50.8,326634.0,203334.0,16.12,529968,123300.0,1654.5,0.18,129.0,150.0,6040.0,143.04
2025-05-21 07:00:00,142.36,69438.0,199.13,41944.0,137.12,75616.0,267.24,43836.0,170.75,56.77,145054.0,85780.0,17.33,230834,59274.0,1651.0,0.2,129.0,149.0,2800.0,143.45
2025-05-21 08:00:00,140.9,165676.0,196.17,98127.0,135.69,177274.0,262.35,102277.0,168.53,55.27,342950.0,200404.0,17.92,543354,142546.0,1877.5,0.19,128.0,148.0,6174.0,141.83
2025-05-21 09:00:00,139.95,162327.0,194.72,100666.0,135.33,180676.0,258.0,100445.0,167.33,54.77,343003.0,201111.0,17.55,544114,141892.0,-325.0,0.2,127.0,145.0,6215.0,140.52
2025-05-21 10:00:00,139.57,170336.0,193.59,104569.0,133.92,179235.0,259.54,106495.0,166.58,54.02,349571.0,211064.0,17.83,560635,138507.0,-194.5,0.18,125.0,146.0,6283.0,140.41
2025-05-21 11:00:00,137.31,171095.0,194.97,101212.0,131.96,173428.0,256.14,102638.0,166.14,57.67,344523.0,203850.0,18.01,548373,140673.0,280.5,0.19,123.0,144.0,6123.0,137.99
2025-05-21 12:00:00,136.92,168098.0,192.1,98000.0,131.65,174395.0,265.96,100492.0,164.51,55.18,342493.0,198492.0,18.14,540985,144001.0,1593.5,0.19,123.0,142.0,6137.0,137.51
2025-05-21 13:00:00,135.4,157824.0,189.14,102013.0,130.47,172205.0,253.3,103731.0,162.27,53.74,330029.0,205744.0,17.85,535773,124285.0,-773.5,0.16,123.0,141.0,6080.0,135.92
2025-05-21 14:00:00,135.38,160571.0,189.89,101122.0,130.17,182447.0,258.38,102989.0,162.64,54.51,343018.0,204111.0,17.84,547129,138907.0,33.0,0.19,122.0,141.0,6025.0,135.88
2025-05-21 15:00:00,135.55,173716.0,192.04,101634.0,130.79,178709.0,253.75,102330.0,163.79,56.49,352425.0,203964.0,17.64,556389,148461.0,-636.0,0.2,120.0,141.0,6117.0,135.95
2025-05-22 07:00:00,133.64,84509.0,186.25,48360.0,129.66,82539.0,247.42,48711.0,159.94,52.61,167048.0,97071.0,17.75,264119,69977.0,-284.0,0.21,120.0,139.0,2878.0,134.26
2025-05-22 08:00:00,133.18,166500.0,187.54,100863.0,128.88,160626.0,249.43,102072.0,160.36,54.35,327126.0,202935.0,17.92,530061,124191.0,753.0,0.17,121.0,140.0,5977.0,133.73
2025-05-22 09:00:00,133.13,173875.0,184.52,99166.0,128.52,170328.0,248.08,101424.0,158.83,51.38,344203.0,200590.0,16.81,544793,143613.0,-1146.0,0.19,120.0,139.0,6141.0,133.59
2025-05-22 10:00:00,133.02,179301.0,184.71,102519.0,129.3,184702.0,249.44,106770.0,158.87,51.7,364003.0,209289.0,16.88,573292,154714.0,-993.0,0.21,118.0,139.0,6211.0,133.44
2025-05-22 11:00:00,132.78,180236.0,188.9,103160.0,128.95,181665.0,253.56,106191.0,160.84,56.12,361901.0,209351.0,18.03,571252,152550.0,321.5,0.19,118.0,138.0,6047.0,133.19
2025-05-22 12:00:00,131.77,169053.0,183.89,107215.0,127.37,169414.0,246.09,110400.0,157.83,52.12,338467.0,217615.0,17.47,556082,120852.0,-809.0,0.15,118.0,138.0,6115.0,132.35
2025-05-22 13:00:00,131.57,187946.0,186.06,102974.0,128.27,181989.0,248.3,106843.0,158.81,54.49,369935.0,209817.0,17.64,579752,160118.0,-907.0,0.21,117.0,137.0,5991.0,131.88
2025-05-22 14:00:00,130.72,171284.0,183.41,106347.0,126.78,167276.0,245.88,106502.0,157.07,52.69,338560.0,212849.0,17.66,551409,125711.0,555.0,0.17,117.0,137.0,6166.0,131.06
2025-05-22 15:00:00,131.19,175739.0,183.91,103176.0,127.52,179057.0,244.38,105110.0,157.55,52.71,354796.0,208286.0,16.88,563082,146510.0,313.0,0.19,118.0,137.0,6066.0,131.44
2025-05-23 07:00:00,128.03,69540.0,184.24,44326.0,122.42,72878.0,249.66,44618.0,156.13,56.21,142418.0,88944.0,18.69,231362,53474.0,1418.5,0.17,118.0,135.0,2753.0,129.54
2025-05-23 08:00:00,128.08,163535.0,182.43,103800.0,122.8,188352.0,248.57,106974.0,155.26,54.35,351887.0,210774.0,18.51,562661,141113.0,-255.0,0.18,117.5,135.0,6103.0,129.33
2025-05-23 09:00:00,128.17,163070.0,183.85,106115.0,123.07,175344.0,248.12,106644.0,156.01,55.67,338414.0,212759.0,17.66,551173,125655.0,756.0,0.17,117.0,134.0,6288.0,129.22
2025-05-23 10:00:00,127.56,182840.0,183.69,105857.0,123.53,193814.0,246.12,107409.0,155.63,56.13,376654.0,213266.0,17.81,589920,163388.0,-823.0,0.2,116.0,134.0,6337.0,128.22
2025-05-23 11:00:00,126.69,169413.0,181.11,103431.0,122.37,178285.0,245.65,104449.0,153.9,54.42,347698.0,207880.0,16.37,555578,139818.0,618.5,0.19,114.43,132.0,6123.0,127.18
2025-05-23 12:00:00,125.92,158875.0,184.59,97818.0,121.41,172757.0,254.23,98398.0,155.25,58.67,331632.0,196216.0,18.96,527848,135416.0,845.0,0.2,114.0,131.0,6220.0,126.48
2025-05-23 13:00:00,126.01,170024.0,182.69,102062.0,121.42,187417.0,248.83,103861.0,154.35,56.68,357441.0,205923.0,18.87,563364,151518.0,277.5,0.2,114.0,132.0,6353.0,126.81
2025-05-23 14:00:00,126.51,157788.0,184.55,98453.0,121.19,170478.0,259.4,101082.0,155.53,58.03,328266.0,199535.0,19.98,527801,128731.0,-880.5,0.17,114.0,132.0,6192.0,127.31
2025-05-23 15:00:00,126.63,155666.0,184.96,99411.0,121.81,184392.0,255.19,101830.0,155.8,58.33,340058.0,201241.0,19.88,541299,138817.0,-417.5,0.19,113.0,132.0,6311.0,127.33
2025-05-27 07:00:00,131.0,91124.0,184.04,52910.0,126.86,86489.0,245.13,53137.0,157.52,53.04,177613.0,106047.0,16.07,283660,71566.0,-252.5,0.18,118.0,138.0,3093.0,131.45
2025-05-27 08:00:00,129.73,166230.0,181.62,101353.0,125.21,165757.0,249.32,102485.0,155.68,51.9,331987.0,203838.0,17.42,535825,128149.0,-813.0,0.17,116.0,137.0,6036.0,130.17
2025-05-27 09:00:00,128.62,152040.0,181.97,101537.0,124.64,153617.0,249.22,104110.0,155.3,53.35,305657.0,205647.0,16.52,511304,100010.0,-1068.5,0.13,115.0,135.0,6074.0,128.99
2025-05-27 10:00:00,129.59,169704.0,182.01,105343.0,126.06,171227.0,250.48,105643.0,155.8,52.42,340931.0,210986.0,16.65,551917,129945.0,-101.5,0.17,115.0,136.0,6172.0,129.88
2025-05-27 11:00:00,130.38,162604.0,179.79,107438.0,126.28,167819.0,244.35,106727.0,155.08,49.42,330423.0,214165.0,16.98,544588,116258.0,741.5,0.15,117.0,137.0,6022.0,130.88
2025-05-27 12:00:00,131.43,164263.0,185.92,101947.0,127.52,176072.0,251.93,104208.0,158.67,54.49,340335.0,206155.0,17.58,546490,134180.0,756.5,0.18,118.0,138.0,6140.0,131.88
2025-05-27 13:00:00,131.82,149325.0,189.19,98979.0,127.27,162689.0,253.9,97792.0,160.51,57.37,312014.0,196771.0,18.55,508785,115243.0,1935.5,0.17,118.0,139.0,5863.0,132.58
2025-05-27 14:00:00,131.3,170823.0,182.63,104165.0,127.55,176046.0,245.62,105761.0,156.97,51.33,346869.0,209926.0,16.85,556795,136943.0,867.5,0.18,117.67,138.0,6217.0,131.74
2025-05-27 15:00:00,130.99,161426.0,182.26,105573.0,127.09,168873.0,248.98,107394.0,156.62,51.27,330299.0,212967.0,17.69,543266,117332.0,-92.5,0.16,117.0,138.0,6111.0,131.29
2025-05-28 07:00:00,127.76,71067.0,176.59,44834.0,121.9,73124.0,240.12,45864.0,152.18,48.83,144191.0,90698.0,16.37,234889,53493.0,2626.0,0.18,117.0,137.0,2857.0,129.17
2025-05-28 08:00:00,127.65,156427.0,176.9,96367.0,122.72,177313.0,247.26,97779.0,152.28,49.26,333740.0,194146.0,16.79,527886,139594.0,1536.0,0.2,115.0,135.0,5911.0,128.72
2025-05-28 09:00:00,126.89,165385.0,183.57,103219.0,122.07,186997.0,244.01,107776.0,155.23,56.69,352382.0,210995.0,18.73,563377,141387.0,742.0,0.18,114.0,134.0,6302.0,127.6
2025-05-28 10:00:00,125.95,186603.0,182.84,108316.0,121.01,191053.0,246.97,110040.0,154.39,56.89,377656.0,218356.0,17.52,596012,159300.0,652.0,0.21,114.0,133.0,6320.0,126.71
2025-05-28 11:00:00,125.16,167944.0,178.65,101125.0,120.14,172421.0,243.64,102719.0,151.9,53.5,340365.0,203844.0,17.99,544209,136521.0,-2990.0,0.19,113.0,132.0,6026.0,125.79
2025-05-28 12:00:00,124.03,174420.0,175.72,105775.0,119.62,198361.0,239.07,108556.0,149.87,51.69,372781.0,214331.0,16.97,587112,158450.0,1344.0,0.2,111.6,130.0,6096.0,124.54
2025-05-28 13:00:00,123.53,172172.0,179.99,102026.0,118.7,192199.0,248.72,104098.0,151.76,56.47,364371.0,206124.0,18.15,570495,158247.0,-927.0,0.2,111.0,130.0,6024.0,124.06
2025-05-28 14:00:00,122.59,160279.0,182.58,100752.0,118.47,171040.0,246.64,100845.0,152.59,59.99,331319.0,201597.0,19.01,532916,129722.0,2532.0,0.18,110.0,128.0,6087.0,122.89
2025-05-28 15:00:00,122.11,164824.0,178.6,101574.0,117.83,174588.0,247.93,104564.0,150.36,56.49,339412.0,206138.0,17.88,545550,133274.0,1301.0,0.17,110.0,128.0,6135.0,122.36
2025-05-29 07:00:00,120.08,78244.0,177.51,43278.0,115.41,76319.0,244.45,44841.0,148.8,57.43,154563.0,88119.0,17.82,242682,66444.0,987.5,0.2,109.43,126.0,2764.0,120.99
2025-05-29 08:00:00,120.02,171057.0,179.54,102273.0,115.76,172898.0,248.79,104598.0,149.78,59.53,343955.0,206871.0,19.47,550826,137084.0,-95.5,0.17,108.2,126.0,6055.0,120.67
2025-05-29 09:00:00,119.97,176028.0,180.64,101279.0,116.14,173131.0,247.24,105042.0,150.3,60.67,349159.0,206321.0,19.35,555480,142838.0,582.0,0.19,106.0,125.0,6151.0,120.44
2025-05-29 10:00:00,119.23,175518.0,172.67,104042.0,115.01,177099.0,231.27,107993.0,145.95,53.44,352617.0,212035.0,16.99,564652,140582.0,-1231.0,0.18,107.5,124.0,6064.0,119.7
2025-05-29 11:00:00,119.31,172078.0,172.5,101594.0,115.28,178642.0,238.37,101717.0,145.9,53.19,350720.0,203311.0,17.18,554031,147409.0,-473.0,0.2,106.0,125.0,6082.0,119.75
2025-05-29 12:00:00,119.58,174092.0,176.34,101244.0,115.93,162730.0,246.94,104831.0,147.96,56.76,336822.0,206075.0,18.4,542897,130747.0,-738.5,0.17,106.0,124.0,6059.0,119.97
2025-05-29 13:00:00,119.35,169022.0,175.72,102926.0,115.41,170108.0,242.91,103628.0,147.53,56.37,339130.0,206554.0,18.41,545684,132576.0,-1652.0,0.17,108.38,125.0,6161.0,119.7
2025-05-29 14:00:00,119.52,178279.0,181.9,102510.0,115.89,174789.0,249.83,103255.0,150.71,62.38,353068.0,205765.0,19.31,558833,147303.0,-2135.5,0.19,109.0,124.0,6147.0,119.98
2025-05-29 15:00:00,119.18,174943.0,177.56,104798.0,115.59,173170.0,242.57,105051.0,148.37,58.38,348113.0,209849.0,18.61,557962,138264.0,489.5,0.19,104.5,124.0,6156.0,119.56
2025-05-30 07:00:00,117.65,74362.0,172.11,43771.0,113.49,83281.0,237.65,43799.0,144.88,54.46,157643.0,87570.0,18.45,245213,70073.0,2541.5,0.22,104.0,125.0,2775.0,118.54
2025-05-30 08:00:00,117.81,164708.0,170.57,97456.0,113.9,177861.0,239.82,96768.0,144.19,52.76,342569.0,194224.0,17.32,536793,148345.0,951.0,0.22,104.0,124.0,5902.0,118.34
2025-05-30 09:00:00,117.56,190322.0,172.57,105221.0,113.77,203282.0,237.56,102160.0,145.06,55.01,393604.0,207381.0,18.74,600985,186223.0,-1366.5,0.24,103.0,123.0,6313.0,117.87
2025-05-30 10:00:00,116.44,178310.0,171.66,105473.0,111.87,190520.0,236.85,106848.0,144.05,55.21,368830.0,212321.0,17.18,581151,156509.0,-859.5,0.2,102.0,122.0,6082.0,116.83
2025-05-30 11:00:00,116.03,162123.0,168.55,102916.0,111.73,178233.0,230.93,104656.0,142.29,52.52,340356.0,207572.0,16.94,547928,132784.0,152.0,0.19,101.0,122.0,6204.0,116.36
2025-05-30 12:00:00,115.12,163925.0,172.78,99609.0,110.49,177814.0,239.13,102124.0,143.95,57.66,341739.0,201733.0,18.08,543472,140006.0,-125.0,0.2,101.0,121.0,6094.0,115.57
2025-05-30 13:00:00,114.89,175295.0,169.58,102919.0,110.45,193572.0,241.52,105760.0,142.23,54.69,368867.0,208679.0,18.31,577546,160188.0,361.5,0.21,101.33,121.0,6190.0,115.22
2025-05-30 14:00:00,114.6,160710.0,170.07,100601.0,110.27,176592.0,238.72,102825.0,142.34,55.48,337302.0,203426.0,17.46,540728,133876.0,-217.5,0.19,100.0,120.0,6050.0,114.87
2025-05-30 15:00:00,114.91,179710.0,170.94,102922.0,110.92,195495.0,236.98,105600.0,142.92,56.02,375205.0,208522.0,18.45,583727,166683.0,293.0,0.21,100.0,120.0,6148.0,115.22
2025-06-02 07:00:00,113.0,71710.0,169.54,43210.0,109.57,74489.0,242.79,42492.0,141.27,56.54,146199.0,85702.0,19.36,231901,60497.0,1256.0,0.2,99.0,119.0,2838.0,113.91
2025-06-02 08:00:00,113.72,180554.0,170.88,97634.0,109.93,182150.0,237.01,102029.0,142.3,57.15,362704.0,199663.0,18.08,562367,163041.0,1527.5,0.22,101.75,119.0,5882.0,114.03
2025-06-02 09:00:00,113.29,172187.0,170.13,93912.0,109.43,173306.0,233.96,94581.0,141.71,56.84,345493.0,188493.0,18.15,533986,157000.0,139.5,0.22,99.0,119.0,5735.0,113.92
2025-06-02 10:00:00,113.48,174371.0,166.46,105494.0,109.36,174582.0,233.8,105855.0,139.97,52.98,348953.0,211349.0,16.42,560302,137604.0,-729.5,0.18,100.0,118.0,6089.0,113.77
2025-06-02 11:00:00,112.78,170518.0,168.76,105774.0,108.84,179265.0,231.41,107483.0,140.77,55.98,349783.0,213257.0,18.3,563040,136526.0,-1424.5,0.17,99.0,118.0,6007.0,113.1
2025-06-02 12:00:00,112.35,173833.0,166.81,106858.0,108.5,180364.0,231.0,108246.0,139.58,54.46,354197.0,215104.0,17.78,569301,139093.0,42.0,0.18,98.0,118.0,6089.0,112.55
2025-06-02 13:00:00,112.72,180685.0,166.84,102122.0,109.06,181354.0,231.42,105025.0,139.78,54.12,362039.0,207147.0,18.01,569186,154892.0,-328.0,0.2,98.0,117.0,5799.0,112.92
2025-06-02 14:00:00,112.56,169632.0,167.03,103087.0,108.67,176733.0,230.65,103856.0,139.8,54.47,346365.0,206943.0,18.44,553308,139422.0,-1531.5,0.19,100.5,117.0,6056.0,112.82
2025-06-02 15:00:00,111.77,177826.0,169.27,104702.0,108.02,185497.0,235.5,105729.0,140.52,57.5,363323.0,210431.0,18.92,573754,152892.0,1326.0,0.19,97.0,117.0,6155.0,111.98
2025-06-03 07:00:00,109.89,82362.0,161.96,49813.0,105.12,87528.0,230.08,51596.0,135.92,52.08,169890.0,101409.0,17.68,271299,68481.0,-146.0,0.19,101.86,117.0,3170.0,110.67
2025-06-03 08:00:00,110.74,180146.0,172.04,102649.0,106.67,199396.0,238.25,104853.0,141.39,61.3,379542.0,207502.0,19.3,587044,172040.0,-628.5,0.22,97.0,117.0,6178.0,111.13
2025-06-03 09:00:00,111.13,173783.0,169.41,99259.0,107.4,188750.0,238.69,100347.0,140.27,58.28,362533.0,199606.0,19.23,562139,162927.0,857.0,0.22,99.75,118.0,5957.0,111.56
2025-06-03 10:00:00,110.69,164031.0,172.7,102055.0,106.29,184927.0,237.04,102658.0,141.7,62.02,348958.0,204713.0,19.02,553671,144245.0,-263.5,0.19,97.0,117.0,6265.0,111.04
2025-06-03 11:00:00,110.94,172177.0,167.31,108151.0,107.1,206972.0,233.96,108067.0,139.13,56.37,379149.0,216218.0,17.93,595367,162931.0,922.0,0.21,101.0,117.0,6326.0,111.23
2025-06-03 12:00:00,110.47,159318.0,167.96,101413.0,105.84,182200.0,233.02,104799.0,139.22,57.49,341518.0,206212.0,18.29,547730,135306.0,586.0,0.18,97.5,118.0,6279.0,110.94
2025-06-03 13:00:00,111.43,162387.0,171.4,102575.0,107.76,195793.0,234.37,103468.0,141.41,59.97,358180.0,206043.0,17.98,564223,152137.0,787.5,0.2,97.0,118.0,6270.0,111.78
2025-06-03 14:00:00,110.93,157795.0,169.55,98527.0,105.94,187650.0,238.65,99913.0,140.24,58.62,345445.0,198440.0,18.26,543885,147005.0,906.0,0.21,98.0,118.0,6126.0,111.6
2025-06-03 15:00:00,110.56,154076.0,167.59,97272.0,105.65,187655.0,238.63,101192.0,139.08,57.03,341731.0,198464.0,19.59,540195,143267.0,1982.5,0.2,98.0,118.0,5934.0,111.31
2025-06-04 07:00:00,111.33,84611.0,164.02,53937.0,108.36,91946.0,234.62,53340.0,137.67,52.68,176557.0,107277.0,19.07,283834,69280.0,-158.0,0.17,97.0,117.0,3038.0,111.55
2025-06-04 08:00:00,111.48,155007.0,166.72,101528.0,107.77,160051.0,234.78,103300.0,139.1,55.24,315058.0,204828.0,18.63,519886,110230.0,-950.0,0.15,99.67,118.0,5957.0,111.77
2025-06-04 09:00:00,112.42,165576.0,168.25,105126.0,109.05,172400.0,233.27,106412.0,140.33,55.83,337976.0,211538.0,17.61,549514,126438.0,-686.5,0.17,98.0,118.0,5972.0,112.55
2025-06-04 10:00:00,112.59,172927.0,167.1,109463.0,109.33,168279.0,235.41,107834.0,139.85,54.51,341206.0,217297.0,17.45,558503,123909.0,-420.0,0.16,98.0,118.0,6110.0,112.75
2025-06-04 11:00:00,112.91,168802.0,168.23,105818.0,109.59,170308.0,236.33,107354.0,140.57,55.32,339110.0,213172.0,19.09,552282,125938.0,-822.0,0.16,100.0,119.0,6054.0,113.08
2025-06-04 12:00:00,112.9,167356.0,167.37,102572.0,109.42,169304.0,238.4,107308.0,140.14,54.47,336660.0,209880.0,18.85,546540,126780.0,-811.0,0.17,99.0,119.0,6074.0,113.11
2025-06-04 13:00:00,113.56,169355.0,167.69,105828.0,110.03,176551.0,235.45,106918.0,140.63,54.13,345906.0,212746.0,18.09,558652,133160.0,-1545.5,0.17,101.0,119.0,6040.0,113.84
2025-06-04 14:00:00,114.18,157851.0,166.86,96399.0,111.19,162129.0,229.23,99294.0,140.52,52.69,319980.0,195693.0,16.94,515673,124287.0,1708.0,0.17,101.0,120.0,5790.0,114.6
2025-06-04 15:00:00,114.01,152537.0,167.9,97314.0,110.85,162590.0,238.81,98603.0,140.96,53.89,315127.0,195917.0,17.73,511044,119210.0,622.0,0.17,101.75,120.0,5779.0,114.48
2025-06-05 07:00:00,114.03,68899.0,163.31,49902.0,109.78,72563.0,227.4,49698.0,138.67,49.28,141462.0,99600.0,17.15,241062,41862.0,505.5,0.11,101.67,119.0,2834.0,114.62
2025-06-05 08:00:00,113.99,156833.0,167.69,103107.0,109.87,159683.0,234.06,103455.0,140.84,53.7,316516.0,206562.0,17.42,523078,109954.0,-706.5,0.14,101.0,119.0,6062.0,114.51
2025-06-05 09:00:00,114.98,169556.0,171.89,105159.0,111.06,161078.0,239.79,106731.0,143.44,56.92,330634.0,211890.0,18.09,542524,118744.0,4.0,0.15,100.0,119.0,5900.0,115.4
2025-06-05 10:00:00,114.86,160238.0,170.81,106127.0,110.94,155331.0,236.16,105101.0,142.84,55.95,315569.0,211228.0,18.46,526797,104341.0,-722.5,0.14,101.25,119.0,6199.0,115.29
2025-06-05 11:00:00,114.48,153181.0,166.71,100617.0,109.8,152323.0,231.44,103314.0,140.59,52.24,305504.0,203931.0,17.13,509435,101573.0,724.0,0.13,100.0,119.0,6241.0,114.94
2025-06-05 12:00:00,114.89,164590.0,170.23,109669.0,111.01,155999.0,235.98,109870.0,142.56,55.34,320589.0,219539.0,17.99,540128,101050.0,-850.0,0.13,102.0,119.0,6168.0,115.24
2025-06-05 13:00:00,114.84,159227.0,171.55,103083.0,110.74,154809.0,237.84,104869.0,143.2,56.71,314036.0,207952.0,18.63,521988,106084.0,-732.0,0.14,100.0,119.0,5992.0,115.15
2025-06-05 14:00:00,114.57,154656.0,168.21,104941.0,110.43,154699.0,234.17,107032.0,141.39,53.64,309355.0,211973.0,17.62,521328,97382.0,1102.5,0.12,100.0,119.0,6244.0,115.1
2025-06-05 15:00:00,115.23,168437.0,169.14,109697.0,111.84,163562.0,232.06,109060.0,142.18,53.91,331999.0,218757.0,16.67,550756,113242.0,-976.5,0.14,100.5,119.0,6245.0,115.49
2025-06-06 07:00:00,115.14,88180.0,171.78,54645.0,111.7,94001.0,236.03,55397.0,143.46,56.64,182181.0,110042.0,17.49,292223,72139.0,79.5,0.17,103.0,120.0,3126.0,115.33
2025-06-06 08:00:00,114.79,166727.0,170.22,105888.0,110.42,180726.0,240.63,108479.0,142.5,55.44,347453.0,214367.0,17.17,561820,133086.0,-927.5,0.18,100.0,120.0,6113.0,115.07
2025-06-06 09:00:00,114.79,168206.0,171.35,108971.0,111.01,184322.0,236.65,109004.0,143.07,56.55,352528.0,217975.0,17.1,570503,134553.0,852.5,0.18,101.67,120.0,6118.0,115.18
2025-06-06 10:00:00,114.04,167857.0,167.33,98579.0,109.8,182469.0,232.14,99540.0,140.68,53.3,350326.0,198119.0,17.29,548445,152207.0,-1648.0,0.22,100.8,120.0,5938.0,114.55
2025-06-06 11:00:00,113.18,168469.0,171.57,105924.0,108.26,169251.0,238.69,104229.0,142.38,58.39,337720.0,210153.0,18.73,547873,127567.0,681.5,0.17,99.0,119.0,6034.0,113.73
2025-06-06 12:00:00,113.79,176833.0,167.09,106179.0,109.94,178755.0,239.77,109715.0,140.44,53.3,355588.0,215894.0,18.32,571482,139694.0,437.5,0.18,99.0,119.0,6122.0,114.08
2025-06-06 13:00:00,114.24,158954.0,168.44,101389.0,109.93,168890.0,236.52,103926.0,141.34,54.2,327844.0,205315.0,17.63,533159,122529.0,360.0,0.17,100.0,120.0,6192.0,114.67
2025-06-06 14:00:00,114.25,164415.0,167.16,103291.0,109.7,178503.0,234.1,106549.0,140.7,52.91,342918.0,209840.0,17.82,552758,133078.0,-820.0,0.18,100.0,120.0,6210.0,114.54
2025-06-06 15:00:00,113.97,159353.0,167.53,103708.0,109.71,170909.0,241.1,105481.0,140.75,53.56,330262.0,209189.0,19.25,539451,121073.0,2079.0,0.16,99.0,120.0,6018.0,114.22
2025-06-09 07:00:00,113.04,71817.0,170.14,51418.0,108.37,74792.0,235.94,51233.0,141.59,57.1,146609.0,102651.0,18.34,249260,43958.0,-146.0,0.12,99.0,119.0,2996.0,113.63
2025-06-09 08:00:00,113.63,167231.0,168.12,101328.0,109.87,177044.0,234.77,103738.0,140.88,54.49,344275.0,205066.0,18.43,549341,139209.0,1149.0,0.19,99.5,120.0,6004.0,114.02
2025-06-09 09:00:00,114.43,159684.0,163.98,104222.0,110.3,176932.0,225.17,106535.0,139.2,49.56,336616.0,210757.0,16.59,547373,125859.0,-869.0,0.17,101.86,120.0,6133.0,114.81
2025-06-09 10:00:00,114.9,178107.0,168.69,99668.0,111.2,176570.0,234.13,103599.0,141.79,53.8,354677.0,203267.0,17.07,557944,151410.0,-33.5,0.21,100.0,120.0,6013.0,115.12
2025-06-09 11:00:00,114.76,164541.0,168.17,103471.0,110.79,170696.0,230.27,105099.0,141.47,53.41,335237.0,208570.0,17.17,543807,126667.0,553.0,0.17,100.0,120.0,5973.0,114.94
2025-06-09 12:00:00,114.51,159786.0,169.04,106920.0,109.64,168827.0,234.66,105919.0,141.78,54.53,328613.0,212839.0,17.51,541452,115774.0,-42.5,0.15,100.0,121.0,6167.0,114.99
2025-06-09 13:00:00,115.0,157017.0,170.68,102288.0,110.24,158104.0,234.88,102235.0,142.84,55.67,315121.0,204523.0,17.97,519644,110598.0,-1088.5,0.16,100.0,121.0,6182.0,115.55
2025-06-09 14:00:00,115.21,168659.0,171.99,103943.0,110.62,178499.0,236.13,105769.0,143.6,56.78,347158.0,209712.0,18.07,556870,137446.0,-81.5,0.18,102.0,121.0,6111.0,115.62
2025-06-09 15:00:00,115.43,162455.0,168.84,105176.0,111.2,174696.0,234.21,108832.0,142.14,53.41,337151.0,214008.0,16.49,551159,123143.0,908.0,0.16,102.67,121.0,6149.0,115.64
2025-06-10 07:00:00,114.63,71912.0,167.42,46943.0,111.03,77399.0,229.57,48650.0,141.02,52.8,149311.0,95593.0,18.26,244904,53718.0,639.0,0.16,103.0,121.0,2966.0,115.28
2025-06-10 08:00:00,114.72,169667.0,173.96,94186.0,111.67,166505.0,243.11,95393.0,144.34,59.24,336172.0,189579.0,19.09,525751,146593.0,1145.0,0.21,102.44,120.0,6040.0,115.04
2025-06-10 09:00:00,114.5,167773.0,173.31,101124.0,111.12,167246.0,236.1,105331.0,143.91,58.81,335019.0,206455.0,17.89,541474,128564.0,694.0,0.17,100.0,119.0,6009.0,114.73
2025-06-10 10:00:00,114.28,158667.0,170.79,101904.0,110.6,174389.0,233.49,104184.0,142.54,56.51,333056.0,206088.0,18.23,539144,126968.0,864.0,0.17,100.0,120.0,6136.0,114.61
2025-06-10 11:00:00,114.34,164183.0,169.23,100207.0,110.75,169921.0,234.99,100305.0,141.78,54.89,334104.0,200512.0,17.45,534616,133592.0,-253.0,0.19,102.11,120.0,6146.0,114.7
2025-06-10 12:00:00,113.99,158836.0,166.58,105890.0,110.09,168128.0,231.82,107852.0,140.29,52.59,326964.0,213742.0,17.02,540706,113222.0,-59.0,0.15,100.0,120.0,6169.0,114.24
